movie_id,title,overview,genres,keywords,cast,crew,vote_average,popularity,image info
14195,Cecil B. Demented,"['An', 'insane', 'independent', 'film', 'director', 'and', 'his', 'renegade', 'group', 'of', 'teenage', 'film', 'makers', 'kidnap', 'an', 'A-list', 'Hollywood', 'actress', 'and', 'force', 'her', 'to', 'star', 'in', 'their', 'underground', 'film.']","['Thriller', 'Comedy', 'Crime']","['heroin', 'blindfold', 'bong', 'perversion', 'burnedalive', 'independentfilm']","['MelanieGriffith', 'StephenDorff', 'AliciaWitt']",['JohnWaters'],6.2,4.176066,"{'bar': 1.778, 'bfp': '/1gtZ8fgZaEQEk0vz2LUrWs3tvje.jpg', 'bh': 1080, 'bw': 1920, 'lar': None, 'lfp': None, 'lh': None, 'lw': None, 'par': 0.667, 'pfp': '/gCXUA9BUOSDmOFVfkVBF4v15Td6.jpg', 'ph': 1024, 'pw': 683}"
73567,Killer Joe,"['A', 'cop', '(Matthew', 'McConaughey)', 'who', 'moonlights', 'as', 'a', 'hit', 'man', 'agrees', 'to', 'kill', 'the', 'hated', 'mother', 'of', 'a', 'desperate', 'drug', 'dealer', '(Emile', 'Hirsch)', 'in', 'exchange', 'for', 'a', 'tumble', 'with', 'the', 'young', ""man's"", 'virginal', 'sister', '(Juno', 'Temple).']","['Crime', 'Drama', 'Thriller']","['trailerpark', 'gun', 'texas', 'deal', 'psychopath', 'sexualhumiliation', 'money', 'lingerie', 'arson', 'policedetective', 'physicalabuse', 'neo-noir', 'burial', 'pizzashop', 'drugs']","['MatthewMcConaughey', 'EmileHirsch', 'ThomasHadenChurch']",['WilliamFriedkin'],6.5,16.436178,"{'bar': 1.778, 'bfp': '/n7RFlXAol9LNSl7ljRevApEJ8nh.jpg', 'bh': 720, 'bw': 1280, 'lar': None, 'lfp': None, 'lh': None, 'lw': None, 'par': 0.667, 'pfp': '/sNSdMg44RwoXGiyHzZ5fH4Li6xf.jpg', 'ph': 1500, 'pw': 1000}"
41479,The Joneses,"['A', 'seemingly', 'perfect', 'family', 'moves', 'into', 'a', 'suburban', 'neighborhood,', 'but', 'when', 'it', 'comes', 'to', 'the', 'truth', 'as', 'to', 'why', ""they're"", 'living', 'there,', 'they', ""don't"", 'exactly', 'come', 'clean', 'with', 'their', 'neighbors.']","['Comedy', 'Drama']","['independentfilm', 'duringcreditsstinger']","['DavidDuchovny', 'DemiMoore', 'AmberHeard']",['DerrickBorte'],6.1,14.979375,"{'bar': 1.778, 'bfp': '/sUx0SuDAVYhx2cJr0qqYRsnBNNH.jpg', 'bh': 1080, 'bw': 1920, 'lar': None, 'lfp': None, 'lh': None, 'lw': None, 'par': 0.667, 'pfp': '/6jInrsBQsooaGgNWPMiOtjDWATI.jpg', 'ph': 1500, 'pw': 1000}"
15394,Owning Mahowny,"['Dan', 'Mahowny', 'was', 'a', 'rising', 'star', 'at', 'the', 'Canadian', 'Imperial', 'Bank', 'of', 'Commerce.', 'At', 'twenty-four', 'he', 'was', 'assistant', 'manager', 'of', 'a', 'major', 'branch', 'in', 'the', 'heart', 'of', ""Toronto's"", 'financial', 'district.', 'To', 'his', 'colleagues', 'he', 'was', 'a', 'workaholic.', 'To', 'his', 'customers,', 'he', 'was', 'astute,', 'decisive', 'and', 'helpful.', 'To', 'his', 'friends,', 'he', 'was', 'a', 'quiet,', 'but', 'humorous', 'man', 'who', 'enjoyed', 'watching', 'sports', 'on', 'television.', 'To', 'his', 'girlfriend,', 'he', 'was', 'shy', 'but', 'engaging.', 'None', 'of', 'them', 'knew', 'the', 'other', 'side', 'of', 'Dan', 'Mahowny--the', 'side', 'that', 'executed', 'the', 'largest', 'single-handed', 'bank', 'fraud', 'in', 'Canadian', 'history,', 'grossing', 'over', '$10', 'million', 'in', 'eighteen', 'months', 'to', 'feed', 'his', 'gambling', 'obsession.']","['Crime', 'Drama', 'Thriller']","['femalenudity', 'gambling', 'casino', 'nudity', 'banker', 'toronto', 'fraud', 'niagarafalls', 'basedontruestory', 'atlanticcity', 'money', 'lasvegas', 'surveillance', 'gambler', 'bankfraud']","['PhilipSeymourHoffman', 'MinnieDriver', 'JohnHurt']",['RichardKwietniowski'],6.8,8.045488,"{'bar': 1.778, 'bfp': '/9pILqhBxMnoueRWWTQcLgLbWF5U.jpg', 'bh': 720, 'bw': 1280, 'lar': None, 'lfp': None, 'lh': None, 'lw': None, 'par': 0.667, 'pfp': '/AsuNYra8rsKQ877jDM8FfTCiHU6.jpg', 'ph': 2880, 'pw': 1920}"
10071,The Brothers Solomon,"['A', 'pair', 'of', 'well-meaning,', 'but', 'socially', 'inept', 'brothers', 'try', 'to', 'find', 'their', 'perfect', 'mates', 'in', 'order', 'to', 'provide', 'their', 'dying', 'father', 'with', 'a', 'grandchild.']",['Comedy'],"['brotherbrotherrelationship', 'jealousy', 'pregnancyandbirth', 'autoritianeducation', 'arctic']","['WillArnett', 'WillForte', 'KristenWiig']",['BobOdenkirk'],4.9,8.312153,"{'bar': 1.778, 'bfp': '/tXrqV2ZCVzGmiFjltlmm2qNRSM2.jpg', 'bh': 2160, 'bw': 3840, 'lar': None, 'lfp': None, 'lh': None, 'lw': None, 'par': 0.667, 'pfp': '/aAxlGB9hglPm9jFVfOPj1TWVnIK.jpg', 'ph': 1500, 'pw': 1000}"
1989,My Blueberry Nights,"['Elizabeth', 'has', 'just', 'been', 'through', 'a', 'particularly', 'nasty', 'breakup,', 'and', 'now', ""she's"", 'ready', 'to', 'leave', 'her', 'friends', 'and', 'memories', 'behind', 'as', 'she', 'chases', 'her', 'dreams', 'across', 'the', 'country.', 'In', 'order', 'to', 'support', 'herself', 'on', 'her', 'journey,', 'Elizabeth', 'picks', 'up', 'a', 'series', 'of', 'waitress', 'jobs', 'along', 'the', 'way.', 'As', 'Elizabeth', 'crosses', 'paths', 'with', 'a', 'series', 'of', 'lost', 'souls.']","['Drama', 'Romance']","['usa', 'kaffeehaus', 'poker', 'lovesickness', 'waitress', 'bar', 'nightlife', 'night', 'melancholy', 'approach', 'loneliness']","['NorahJones', 'JudeLaw', 'NataliePortman']",['WongKar-wai'],6.0,10.733761,"{'bar': 1.778, 'bfp': '/eBTuwZ3UNvWoxi8D87kS8vGUuG8.jpg', 'bh': 1080, 'bw': 1920, 'lar': None, 'lfp': None, 'lh': None, 'lw': None, 'par': 0.667, 'pfp': '/hqBbv5ErNjPOnLEyoxZBNVNfoeJ.jpg', 'ph': 1500, 'pw': 1000}"
91076,Illuminata,"[""It's"", 'the', 'start', 'of', 'the', '20th', 'century,', 'and', 'Tuccio,', 'resident', 'playwright', 'of', 'a', 'theatre', 'repertory', 'company', 'offers', 'the', 'owners', 'of', 'the', 'company', 'his', 'new', 'play,', '""Illuminata"".', 'They', 'reject', 'it,', 'saying', ""it's"", 'not', 'finished,', 'and', 'intrigue', 'starts', 'that', 'involves', 'influential', 'critic', 'Bevalaqua,', 'theatre', 'star', 'Celimene,', 'young', 'lead', 'actors', 'and', 'other', 'theatre', 'residents']",['Drama'],"['playwright', 'critic', 'theater']","['JohnTurturro', 'ChristopherWalken', 'SusanSarandon']",['JohnTurturro'],6.3,0.111313,"{'bar': None, 'bfp': None, 'bh': None, 'bw': None, 'lar': None, 'lfp': None, 'lh': None, 'lw': None, 'par': 0.667, 'pfp': '/44TZQIej4xBrv6Vf7N5nWN0q3gy.jpg', 'ph': 1500, 'pw': 1000}"
12779,Swept Away,"['Stranded', 'and', 'alone', 'on', 'a', 'desert', 'island', 'during', 'a', 'cruise,', 'a', 'spoiled', 'rich', 'woman', 'and', 'a', 'deckhand', 'fall', 'in', 'love', 'and', 'make', 'a', 'date', 'to', 'reunite', 'after', 'their', 'rescue.']","['Comedy', 'Romance']","['adultery', 'island', 'shipwreck', 'tropicalisland']","['Madonna', 'AdrianoGiannini', 'BruceGreenwood']",['GuyRitchie'],4.8,4.570043,"{'bar': 1.779, 'bfp': '/bzb6BDskaYbRvXMIENcqFdgwiY0.jpg', 'bh': 1406, 'bw': 2501, 'lar': None, 'lfp': None, 'lh': None, 'lw': None, 'par': 0.667, 'pfp': '/rAa3nTeDpwgLX6XxnT3wR86C5WE.jpg', 'ph': 1500, 'pw': 1000}"
13191,"War, Inc.","['War', 'Inc.', 'is', 'set', 'in', 'the', 'future,', 'when', 'the', 'fictional', 'desert', 'country', 'of', 'Turaqistan', 'is', 'torn', 'by', 'a', 'riot', 'after', 'a', 'private', 'corporation,', 'Tamerlane,', 'owned', 'by', 'the', 'former', 'Vice', 'President', 'of', 'the', 'United', 'States,', 'has', 'taken', 'over', 'the', 'whole', 'country.', 'Brand', 'Hauser,', 'a', 'hit', 'man', 'who', 'suppresses', 'his', 'emotions', 'by', 'gobbling', 'down', 'hot', 'sauce,', 'is', 'hired', 'by', 'the', ""corporation's"", 'head', 'to', 'kill', 'the', 'CEO', 'of', 'their', 'competitors.']","['Action', 'Adventure', 'Comedy', 'Thriller']","['hitman', 'politicalsatire']","['JohnCusack', 'HilaryDuff', 'MarisaTomei']",['JoshuaSeftel'],5.6,6.265659,"{'bar': 1.778, 'bfp': '/xYwSIuiVNDPMt82RIS3QhNC14t6.jpg', 'bh': 720, 'bw': 1280, 'lar': None, 'lfp': None, 'lh': None, 'lw': None, 'par': 0.667, 'pfp': '/nlGsWWYC9n4lkbIoTXmI42dkJqb.jpg', 'ph': 1500, 'pw': 1000}"
12703,The Brown Bunny,"['Bud', 'Clay', 'races', 'motorcycles', 'in', 'the', '250cc', 'Formula', 'II', 'class', 'of', 'road', 'racing.', 'After', 'a', 'race', 'in', 'New', 'Hampshire,', 'he', 'has', 'five', 'days', 'to', 'get', 'to', 'his', 'next', 'race', 'in', 'California.', 'During', 'his', 'road', 'trip,', 'he', 'is', 'haunted', 'by', 'memories', 'of', 'the', 'last', 'time', 'he', 'saw', 'Daisy,', 'his', 'true', 'love.']",['Drama'],"['rape', 'ambulance', 'ex-girlfriend', 'memory', 'unsimulatedsex', 'motorcycle']","['VincentGallo', 'ChloëSevigny', 'CherylTiegs']",['VincentGallo'],5.5,3.412162,"{'bar': 1.778, 'bfp': '/7Gw9V3OVeb08LNOLBbWc2fVrYn0.jpg', 'bh': 720, 'bw': 1280, 'lar': None, 'lfp': None, 'lh': None, 'lw': None, 'par': 0.666, 'pfp': '/f8HomPJlyPGIWgBODNbWQrRgjxW.jpg', 'ph': 1400, 'pw': 933}"
222649,Rosewater,"['In', '2009,', 'Iranian', 'Canadian', 'journalist', 'Maziar', 'Bahari', 'was', 'covering', ""Iran's"", 'volatile', 'elections', 'for', 'Newsweek.', 'One', 'of', 'the', 'few', 'reporters', 'living', 'in', 'the', 'country', 'with', 'access', 'to', 'US', 'media,', 'he', 'made', 'an', 'appearance', 'on', 'The', 'Daily', 'Show', 'with', 'Jon', 'Stewart,', 'in', 'a', 'taped', 'interview', 'with', 'comedian', 'Jason', 'Jones.', 'The', 'interview', 'was', 'intended', 'as', 'satire,', 'but', 'if', 'the', 'Tehran', 'authorities', 'got', 'the', 'joke', 'they', ""didn't"", 'like', 'it', '-', 'and', 'it', 'would', 'quickly', 'came', 'back', 'to', 'haunt', 'Bahari', 'when', 'he', 'was', 'rousted', 'from', 'his', 'family', 'home', 'and', 'thrown', 'into', 'prison.', 'Making', 'his', 'directorial', 'debut,', 'Jon', 'Stewart', 'tells', 'the', 'tale', 'of', ""Bahari's"", 'months-long', 'imprisonment', 'and', 'interrogation', 'in', 'this', 'powerful', 'and', 'affecting', 'docudrama', 'featuring', 'a', 'potent', 'and', 'performance', 'by', 'Gael', 'García', 'Bernal', 'recounting', ""Bahari's"", 'efforts', 'to', 'maintain', 'his', 'hope', 'and', 'his', 'sanity', 'in', 'the', 'face', 'of', 'isolation', 'and', 'persecution-through', 'memories', 'of', 'his', 'family,', 'recollections', 'of', 'the', 'music', 'he', 'loves,', 'and', 'thoughts', 'of', 'his', 'wife', 'and', 'unborn', 'child.']",['Drama'],"['prison', 'biography', 'reporter', 'interrogation', 'iran', 'americanspy']","['GaelGarcíaBernal', 'ShohrehAghdashloo', 'JasonJones']",['JonStewart'],6.5,5.75555,"{'bar': 1.778, 'bfp': '/bCfE0w0s0gscCguq8auNX4sC3Se.jpg', 'bh': 720, 'bw': 1280, 'lar': None, 'lfp': None, 'lh': None, 'lw': None, 'par': 0.706, 'pfp': '/oy7e5zrQPk2CCaAiHfsluifYlvK.jpg', 'ph': 1086, 'pw': 767}"
101173,Coriolanus,"['Caius', 'Martius,', 'aka', 'Coriolanus,', 'is', 'an', 'arrogant', 'and', 'fearsome', 'general', 'who', 'has', 'built', 'a', 'career', 'on', 'protecting', 'Rome', 'from', 'its', 'enemies.', 'Pushed', 'by', 'his', 'ambitious', 'mother', 'to', 'seek', 'the', 'position', 'of', 'consul,', 'Coriolanus', 'is', 'at', 'odds', 'with', 'the', 'masses', 'and', 'unpopular', 'with', 'certain', 'colleagues.', 'When', 'a', 'riot', 'results', 'in', 'his', 'expulsion', 'from', 'Rome,', 'Coriolanus', 'seeks', 'out', 'his', 'sworn', 'enemy,', 'Tullus', 'Aufidius.', 'Together,', 'the', 'pair', 'vow', 'to', 'destroy', 'the', 'great', 'city.']","['Drama', 'Thriller']","['senate', 'general', 'market', 'rivalry', 'tragedy', 'tears', 'scar', 'stabbing', 'truce', 'flag', 'vote']","['GerardButler', 'RalphFiennes', 'LubnaAzabal']",['RalphFiennes'],5.9,7.554799,"{'bar': 1.778, 'bfp': '/w16OOmLdX7sEWJ8gRwUr00yvjhp.jpg', 'bh': 720, 'bw': 1280, 'lar': None, 'lfp': None, 'lh': None, 'lw': None, 'par': 0.667, 'pfp': '/1koAVzv61j0VEazuEaFDDk23yTn.jpg', 'ph': 2100, 'pw': 1400}"
25350,Imaginary Heroes,"['Matt', 'Travis', 'is', 'good-looking,', 'popular,', 'and', 'his', ""school's"", 'best', 'competitive', 'swimmer,', 'so', 'everyone', 'is', 'shocked', 'when', 'he', 'inexplicably', 'commits', 'suicide.', 'As', 'the', 'following', 'year', 'unfolds,', 'each', 'member', 'of', 'his', 'family', 'struggles', 'to', 'recover', 'from', 'the', 'tragedy', 'with', 'mixed', 'results.']","['Comedy', 'Drama']","['suicide', 'suicidemission']","['SigourneyWeaver', 'RyanDonowho', 'EmileHirsch']",['DanHarris'],6.3,2.85283,"{'bar': 1.78, 'bfp': '/oh0pJOsVI3Uj5Bipb1S0VVlzKuo.jpg', 'bh': 1263, 'bw': 2248, 'lar': None, 'lfp': None, 'lh': None, 'lw': None, 'par': 0.667, 'pfp': '/tHMgJGkovOFpHi2lnQ9xTrIaR7N.jpg', 'ph': 1500, 'pw': 1000}"
10034,High Heels and Low Lifes,"['A', 'nurse', 'eavesdrops', 'with', 'a', 'friend', 'on', 'a', 'cell', 'phone', 'conversation', 'that', 'describes', 'a', 'bank', 'heist.', 'She', 'and', 'the', 'friend', 'then', 'conspire', 'to', 'blackmail', 'the', 'robbers', 'for', '$2', 'million.']","['Action', 'Crime', 'Comedy']","['nurse', 'blackmail', 'teacher', 'bestfriend', 'bankrobbery']","['MinnieDriver', 'MaryMcCormack', 'KevinMcNally']",['MelSmith'],6.4,1.769593,"{'bar': 1.778, 'bfp': '/oSBymzuVPj9ghmKB8Td3RX2Bakp.jpg', 'bh': 720, 'bw': 1280, 'lar': None, 'lfp': None, 'lh': None, 'lw': None, 'par': 0.667, 'pfp': '/jyC13aGpVP4ogf8jSVfWLdk02h1.jpg', 'ph': 750, 'pw': 500}"
20178,World's Greatest Dad,"['Robin', 'Williams', 'stars', 'as', 'Lance', 'Clayton,', 'a', 'man', 'who', 'has', 'learned', 'to', 'settle.', 'He', 'dreamed', 'of', 'being', 'a', 'rich', 'and', 'famous', 'writer,', 'but', 'has', 'only', 'managed', 'to', 'make', 'it', 'as', 'a', 'high', 'school', 'poetry', 'teacher.', 'His', 'only', 'son', 'Kyle', '(Daryl', 'Sabara)', 'is', 'an', 'insufferable', 'jackass', 'who', 'won’t', 'give', 'his', 'father', 'the', 'time', 'of', 'day.', 'He', 'is', 'dating', 'Claire', '(Alexie', 'Gilmore),', 'the', 'school’s', 'adorable', 'art', 'teacher,', 'but', 'she', 'doesn’t', 'want', 'to', 'get', 'serious', '--']","['Comedy', 'Romance']","['malenudity', 'poetry', 'adolescence', 'lie', 'nudity', 'rejection', 'highschool', 'independentfilm', 'teacher', 'vulgarity', 'student']","['RobinWilliams', 'AlexieGilmore', 'DarylSabara']",['BobcatGoldthwait'],6.5,9.805551,"{'bar': 1.778, 'bfp': '/tnSgPgt3zG9IH2612dvHboyxbWe.jpg', 'bh': 1080, 'bw': 1920, 'lar': None, 'lfp': None, 'lh': None, 'lw': None, 'par': 0.667, 'pfp': '/pwjw3G5U9XyxYToE7RoxMnWCLkf.jpg', 'ph': 1500, 'pw': 1000}"
5072,Severance,"['Members', '(Danny', 'Dyer,', 'Laura', 'Harris,', 'Tim', 'McInnerny)', 'of', 'the', 'Palisades', 'Defense', 'Corp.', 'sales', 'group', 'arrive', 'in', 'Europe', 'for', 'a', 'team-building', 'exercise.', 'A', 'fallen', 'tree', 'blocks', 'the', 'route,', 'and', 'they', 'must', 'hike', 'to', 'their', 'destination.', 'However,', 'a', 'psychotic', 'killer', 'lurks', 'in', 'the', 'woods,', 'and', 'he', 'has', 'a', 'horrible', 'fate', 'in', 'mind', 'for', 'each', 'of', 'the', 'co-workers.']","['Horror', 'Comedy', 'Thriller']","['willtosurvive', 'killer', 'forcedretirement', 'defencecompany', 'jumptheshark', 'teambuilding']","['DannyDyer', 'LauraHarris', 'TobyStephens']",['ChristopherSmith'],6.4,12.898984,"{'bar': 1.778, 'bfp': '/5xeC9mN6Aq2PmbbglqxiJxSPgvl.jpg', 'bh': 1080, 'bw': 1920, 'lar': None, 'lfp': None, 'lh': None, 'lw': None, 'par': 0.667, 'pfp': '/yg1XRTyH5knwh3Tnij2sUV0ZZ5w.jpg', 'ph': 1500, 'pw': 1000}"
18191,Edmond,"['Seemingly', 'mild-mannered', 'businessman', 'Edmond', 'Burke', 'visits', 'a', 'fortuneteller', 'and', 'hears', 'a', 'remark', 'that', 'spurs', 'him', 'to', 'leave', 'his', 'wife', 'abruptly', 'and', 'seek', 'what', 'is', 'missing', 'from', 'his', 'life.', 'Encounters', 'with', 'strangers', 'and', 'unsavory', 'people', 'weaken', 'the', 'barriers', 'encompassing', 'his', 'long-suppressed', 'rage,', 'until', 'Edmond', 'explodes', 'in', 'violence.']","['Drama', 'Thriller']","['newyork', 'sex-shop', 'prostitute', 'sex', 'fortuneteller', 'underworld', 'murder', 'prejudice', 'racism', 'violence', 'pawnshop', 'bipolardisorder']","['WilliamH.Macy', 'JoeMantegna', 'DeniseRichards']",['StuartGordon'],6.0,2.803642,"{'bar': 1.778, 'bfp': '/iE8NYo7lotfhLdBi0NSUxJ7iZr0.jpg', 'bh': 1080, 'bw': 1920, 'lar': None, 'lfp': None, 'lh': None, 'lw': None, 'par': 0.667, 'pfp': '/2VFdGJDrl5n9WoC7d4I07hN3v5c.jpg', 'ph': 2100, 'pw': 1400}"
31007,Welcome to the Rileys,"['Years', 'after', 'their', 'teenage', 'daughter’s', 'death,', 'Lois', 'and', 'Doug', 'Riley,', 'an', 'upstanding', 'Indiana', 'couple,', 'are', 'frozen', 'by', 'estranging', 'grief.', 'Doug', 'escapes', 'to', 'New', 'Orleans', 'on', 'a', 'business', 'trip.', 'Compelled', 'by', 'urgencies', 'he', 'doesn’t', 'understand,', 'he', 'insinuates', 'himself', 'into', 'the', 'life', 'of', 'an', 'underage', 'hooker,', 'becoming', 'her', 'platonic', 'guardian.']",['Drama'],"['prostitute', 'rape', 'stripper', 'independentfilm', 'teenagegirl', 'smokingmarijuana']","['KristenStewart', 'JamesGandolfini', 'MelissaLeo']",['JakeScott'],6.4,6.085879,"{'bar': 1.777, 'bfp': '/aKess0g91BMSYpq1VLqwaqz83JF.jpg', 'bh': 1038, 'bw': 1845, 'lar': None, 'lfp': None, 'lh': None, 'lw': None, 'par': 0.667, 'pfp': '/6I6Ntc5EX1fVi9vvIaQ81k9nHp8.jpg', 'ph': 1500, 'pw': 1000}"
11546,Police Academy: Mission to Moscow,"['The', 'Russians', 'need', 'help', 'in', 'dealing', 'with', 'the', 'Mafia', 'and', 'so', 'they', 'seek', 'help', 'with', 'the', 'veterans', 'of', 'the', 'Police', 'Academy.', 'They', 'head', 'off', 'to', 'Moscow,', 'in', 'order', 'to', 'find', 'evidence', 'against', 'Konstantin', 'Konali,', 'who', 'marketed', 'a', 'computer', 'game', 'that', 'everyone', 'in', 'the', 'world', 'is', 'playing.']","['Comedy', 'Crime']","['videogame', 'mafia', 'policeacademy', 'moscow', 'commandant']","['GeorgeGaynes', 'G.W.Bailey', 'LeslieEasterbrook']",['AlanMetter'],4.1,11.946898,"{'bar': 1.778, 'bfp': '/2ixS8cjAwXBpIEotWAEsa5SbZ59.jpg', 'bh': 720, 'bw': 1280, 'lar': None, 'lfp': None, 'lh': None, 'lw': None, 'par': 0.667, 'pfp': '/nsXKzXHOkvq7TKBtmmsiS1QSr2D.jpg', 'ph': 2100, 'pw': 1400}"
41894,Blood Done Sign My Name,"['A', 'drama', 'based', 'on', 'the', 'true', 'story', 'in', 'which', 'a', 'black', 'Vietnam-era', 'veteran', 'is', 'allegedly', 'murdered', 'by', 'a', 'local', 'white', 'businessman', 'who', 'is', 'later', 'exonerated.', 'The', 'plot', 'focuses', 'on', 'the', 'role', 'of', 'a', 'local', 'high', 'school', 'teacher', 'and', 'the', 'civil', 'unrest', 'that', 'followed', 'the', 'acquittal.']","['Drama', 'Crime']",[],"['NatalieAlynLind', 'MichaelRooker', 'EmilyAlynLind']",['JebStuart'],6.0,0.397341,"{'bar': 1.778, 'bfp': '/nYnVbZ36UTNBDeRM09WJ646RL3l.jpg', 'bh': 1080, 'bw': 1920, 'lar': None, 'lfp': None, 'lh': None, 'lw': None, 'par': 0.667, 'pfp': '/6aoc3MexldhKq65EmlosHMkUxgz.jpg', 'ph': 2156, 'pw': 1437}"
268171,Elsa & Fred,"['Aged,', 'embittered', 'widower,', 'Fred', 'learns', 'to', 'enjoy', 'life', 'thanks', 'to', 'his', 'elderly', 'yet', 'vibrant', 'neighbor,', 'Elsa.', 'Upon', 'learning', 'Elsa', 'is', 'terminally', 'ill,', 'Fred', 'takes', 'her', 'to', 'the', 'Fontana', 'di', 'Trevi', 'in', 'Rome', 'in', 'order', 'to', 'reenact', 'her', 'favorite', 'scene', 'from', '‘La', 'Dolce', 'Vita’.']","['Comedy', 'Family', 'Romance']",['widower'],"['ShirleyMacLaine', 'ChristopherPlummer', 'ChrisNoth']",['MichaelRadford'],6.2,2.849895,"{'bar': 1.778, 'bfp': '/sG9ZIAJ2VnZUMPBYqDPVYC9aLOP.jpg', 'bh': 1080, 'bw': 1920, 'lar': None, 'lfp': None, 'lh': None, 'lw': None, 'par': 0.667, 'pfp': '/jIiYfEoRB12C9hGKRgpTcjNNE7B.jpg', 'ph': 2100, 'pw': 1400}"
78149,"An Alan Smithee Film: Burn, Hollywood, Burn","['Filmmaker', 'Alan', 'Smithee', 'finds', 'himself', 'the', 'unwilling', 'puppet', 'of', 'a', 'potentially', 'bad,', 'big', 'budget', 'action', 'film', 'which', 'he', 'proceeds', 'to', 'steal', 'the', 'reels', 'and', 'leave', 'the', 'cast', 'and', 'crew', 'in', 'a', 'frenzy.']",['Comedy'],['alansmithee'],"['JackieChan', 'SylvesterStallone', 'WhoopiGoldberg']",['AlanSmithee'],3.0,0.666218,"{'bar': 1.778, 'bfp': '/bHAUa5XfuWXP688te3vPBR5q9OG.jpg', 'bh': 720, 'bw': 1280, 'lar': None, 'lfp': None, 'lh': None, 'lw': None, 'par': 0.667, 'pfp': '/KSGv5uV6SJS7mUMlttvLfWA6Lv.jpg', 'ph': 2100, 'pw': 1400}"
24663,The Open Road,"['Minor', 'leaguer', 'Carlton', 'Garret', 'takes', 'an', 'unexpected', 'road', 'trip', 'to', 'track', 'down', 'his', 'estranged', 'father,', 'legendary', 'baseball', 'player', 'Kyle', 'Garret', 'when', 'Carlton’s', 'mother', 'becomes', 'sick.', 'Once', 'reunited,', 'Carlton', 'struggles', 'to', 'deal', 'with', 'the', 'series', 'of', 'misadventures', 'caused', 'by', 'his', 'father’s', 'antics.', 'Attempts', 'at', 'bonding', 'come', 'to', 'a', 'head', 'as', 'the', 'mismatched', 'duo', 'make', 'their', 'way', 'from', 'Ohio', 'back', 'home', 'to', 'Houston', 'to', 'reunite', 'the', 'family.']","['Comedy', 'Drama', 'Romance']",['independentfilm'],"['JustinTimberlake', 'JeffBridges', 'KateMara']",['MichaelMeredith'],4.8,1.388136,"{'bar': 1.778, 'bfp': '/tuGBJ7VmB6MrXf5bc2ZhAE0HBgD.jpg', 'bh': 1080, 'bw': 1920, 'lar': None, 'lfp': None, 'lh': None, 'lw': None, 'par': 0.667, 'pfp': '/y40WvHGRgBvxdGP0zaAL0kQXw67.jpg', 'ph': 1500, 'pw': 1000}"
39037,The Good Guy,"['Ambitious', 'young', 'Manhattanite', 'and', 'urban', 'conservationist', 'Beth', '(Bledel)', 'wants', 'it', 'all:', 'a', 'good', 'job,', 'good', 'friends,', 'and', 'a', 'good', 'guy', 'to', 'share', 'the', 'city', 'with.', 'Of', 'course', 'that', 'last', 'one', 'is', 'often', 'the', 'trickiest', 'of', 'all.', 'Beth', 'falls', 'hard', 'for', 'Tommy', '(Porter),', 'a', 'sexy,', 'young', 'Wall', 'Street', 'hot-shot.', 'But', 'just', 'as', 'everything', 'seems', 'to', 'be', 'falling', 'into', 'place,', 'complications', 'arise', 'in', 'the', 'form', 'of', ""Tommy's"", 'sensitive', 'and', 'handsome', 'co-worker', 'Daniel', '(Greenberg).', 'Beth', 'soon', 'learns', 'that', 'the', 'game', 'of', 'love', 'in', 'the', 'big', 'city', 'is', 'a', 'lot', 'like', 'Wall', 'Street', '--', 'high', 'risk,', 'high', 'reward', 'and', 'everybody', 'has', 'an', 'angle.']","['Comedy', 'Romance']",['independentfilm'],"['AlexisBledel', 'ColinEgglesfield', 'AnnaChlumsky']",['JulioDePietro'],5.4,2.631688,"{'bar': 1.778, 'bfp': '/6JPCxGuzd7cyTgXxfHZp9mWduY9.jpg', 'bh': 720, 'bw': 1280, 'lar': None, 'lfp': None, 'lh': None, 'lw': None, 'par': 0.667, 'pfp': '/8zhQFcwhikIePD1JOuz2dCkMXZ3.jpg', 'ph': 1440, 'pw': 960}"
22805,Motherhood,"['Motherhood', 'is', 'a', 'comedy', 'written', 'and', 'directed', 'by', 'Katherine', 'Dieckmann,', 'and', 'stars', 'Uma', 'Thurman,', 'Anthony', 'Edwards', 'and', 'Minnie', 'Driver.', 'Shot', 'on', 'location', 'in', 'New', 'York’s', 'West', 'Village,', 'focuses', 'on', 'the', 'dilemmas', 'of', 'motherhood,', 'such', 'as', 'marriage,', 'work,', 'and', 'self,', 'shown', 'in', 'the', 'trials', 'and', 'tribulations', 'of', 'one', 'pivotal', 'day.']","['Comedy', 'Drama']","['motherrole', 'blog', 'womandirector']","['UmaThurman', 'MinnieDriver', 'AnthonyEdwards']",['KatherineDieckmann'],4.7,10.955567,"{'bar': 1.778, 'bfp': '/9enEmkmo5eYY4bHLTsZE5sxX1xR.jpg', 'bh': 1080, 'bw': 1920, 'lar': None, 'lfp': None, 'lh': None, 'lw': None, 'par': 0.667, 'pfp': '/bzQCsmvPJU0L4tnPtQHlVliw2zn.jpg', 'ph': 1500, 'pw': 1000}"
